time_et,open,high,low,close,volume
2026-07-27 00:00:00,28614.5,28624.0,28612.5,28620.75,0
2026-07-27 00:01:00,28620.75,28624.25,28610.25,28616.75,694
2026-07-27 00:02:00,28616.75,28625.0,28608.25,28613.0,760
2026-07-27 00:03:00,28612.75,28622.5,28610.75,28612.0,448
2026-07-27 00:04:00,28611.25,28614.25,28608.25,28612.0,369
2026-07-27 00:05:00,28611.75,28618.25,28603.25,28607.0,613
2026-07-27 00:06:00,28608.0,28623.0,28604.75,28619.25,530
2026-07-27 00:07:00,28619.5,28621.5,28613.0,28613.25,336
2026-07-27 00:08:00,28614.25,28618.75,28611.25,28611.25,296
2026-07-27 00:09:00,28611.0,28611.0,28597.5,28606.5,771
2026-07-27 00:10:00,28607.0,28610.0,28603.75,28608.5,309
2026-07-27 00:11:00,28609.0,28611.75,28603.75,28604.75,365
2026-07-27 00:12:00,28604.75,28612.75,28602.0,28604.5,280
2026-07-27 00:13:00,28604.75,28616.75,28604.25,28614.25,415
2026-07-27 00:14:00,28614.5,28622.5,28613.5,28621.0,565
2026-07-27 00:15:00,28620.5,28625.5,28611.0,28612.5,636
2026-07-27 00:16:00,28613.5,28633.75,28612.0,28631.0,1021
2026-07-27 00:17:00,28631.25,28632.25,28622.75,28627.75,384
2026-07-27 00:18:00,28627.75,28639.0,28625.5,28637.25,764
2026-07-27 00:19:00,28638.25,28641.5,28634.0,28639.25,514
2026-07-27 00:20:00,28639.0,28643.5,28637.5,28643.25,519
2026-07-27 00:21:00,28643.0,28644.75,28639.75,28641.75,438
2026-07-27 00:22:00,28642.5,28647.25,28639.25,28645.25,515
2026-07-27 00:23:00,28645.25,28645.25,28634.5,28637.5,688
2026-07-27 00:24:00,28637.5,28637.5,28625.0,28626.0,795
2026-07-27 00:25:00,28625.5,28635.5,28624.0,28626.75,656
2026-07-27 00:26:00,28627.25,28631.25,28617.75,28619.75,686
2026-07-27 00:27:00,28619.5,28620.25,28607.25,28613.25,842
2026-07-27 00:28:00,28613.0,28615.75,28608.5,28615.25,441
2026-07-27 00:29:00,28615.5,28626.5,28614.5,28620.5,566
2026-07-27 00:30:00,28620.0,28626.5,28609.25,28613.75,642
2026-07-27 00:31:00,28613.75,28617.5,28609.75,28616.5,350
2026-07-27 00:32:00,28616.5,28621.75,28616.0,28617.25,292
2026-07-27 00:33:00,28616.5,28639.0,28615.75,28636.25,668
2026-07-27 00:34:00,28636.0,28644.5,28635.75,28640.75,676
2026-07-27 00:35:00,28641.25,28643.25,28635.75,28641.75,442
2026-07-27 00:36:00,28642.75,28644.25,28634.5,28634.5,443
2026-07-27 00:37:00,28634.5,28643.0,28633.5,28642.0,309
2026-07-27 00:38:00,28642.25,28645.5,28638.0,28638.0,410
2026-07-27 00:39:00,28638.0,28642.25,28634.0,28640.25,362
2026-07-27 00:40:00,28640.25,28643.75,28636.75,28640.5,309
2026-07-27 00:41:00,28641.5,28653.75,28641.0,28644.25,917
2026-07-27 00:42:00,28645.0,28654.0,28645.0,28652.0,649
2026-07-27 00:43:00,28651.5,28651.5,28639.5,28640.5,578
2026-07-27 00:44:00,28640.25,28648.25,28638.0,28648.25,428
2026-07-27 00:45:00,28648.0,28649.0,28642.75,28645.75,272
2026-07-27 00:46:00,28645.0,28651.0,28643.0,28648.5,290
2026-07-27 00:47:00,28648.5,28649.0,28638.0,28642.75,438
2026-07-27 00:48:00,28641.5,28646.0,28637.5,28645.25,342
2026-07-27 00:49:00,28646.0,28650.75,28642.75,28643.75,374
2026-07-27 00:50:00,28643.25,28652.75,28641.5,28647.0,601
2026-07-27 00:51:00,28648.0,28655.0,28645.75,28653.75,556
2026-07-27 00:52:00,28653.5,28656.75,28652.25,28654.75,476
2026-07-27 00:53:00,28655.0,28656.0,28650.25,28651.0,328
2026-07-27 00:54:00,28652.25,28662.25,28652.0,28660.0,803
2026-07-27 00:55:00,28659.25,28659.5,28651.75,28652.75,579
2026-07-27 00:56:00,28652.0,28663.5,28649.0,28658.25,632
2026-07-27 00:57:00,28659.0,28659.0,28652.0,28654.0,333
2026-07-27 00:58:00,28654.0,28656.25,28646.75,28646.75,497
2026-07-27 00:59:00,28646.75,28648.0,28642.0,28644.75,432
2026-07-27 01:00:00,28644.0,28648.75,28636.75,28647.75,688
2026-07-27 01:01:00,28648.0,28656.5,28644.25,28647.25,637
2026-07-27 01:02:00,28647.25,28653.75,28643.75,28644.5,265
2026-07-27 01:03:00,28644.5,28649.25,28639.75,28648.75,368
2026-07-27 01:04:00,28648.5,28650.0,28638.0,28643.0,319
2026-07-27 01:05:00,28643.75,28645.5,28640.75,28642.75,232
2026-07-27 01:06:00,28641.5,28653.0,28641.5,28652.25,401
2026-07-27 01:07:00,28652.5,28660.0,28651.75,28658.25,614
2026-07-27 01:08:00,28658.0,28659.0,28650.5,28653.75,305
2026-07-27 01:09:00,28654.5,28661.0,28652.0,28658.0,296
2026-07-27 01:10:00,28658.25,28669.75,28658.25,28664.5,959
2026-07-27 01:11:00,28664.0,28672.25,28662.0,28663.0,766
2026-07-27 01:12:00,28663.75,28666.75,28659.75,28666.0,415
2026-07-27 01:13:00,28665.75,28668.5,28662.0,28667.0,327
2026-07-27 01:14:00,28667.25,28675.0,28666.75,28670.25,693
2026-07-27 01:15:00,28669.0,28672.0,28664.5,28671.25,503
2026-07-27 01:16:00,28671.25,28671.5,28666.25,28668.25,252
2026-07-27 01:17:00,28668.75,28676.25,28665.0,28673.75,422
2026-07-27 01:18:00,28673.0,28682.0,28670.25,28678.0,962
2026-07-27 01:19:00,28678.0,28680.5,28672.5,28675.25,325
2026-07-27 01:20:00,28675.0,28684.5,28674.75,28683.75,478
2026-07-27 01:21:00,28683.75,28684.0,28676.5,28679.5,421
2026-07-27 01:22:00,28679.75,28682.0,28676.5,28679.5,434
2026-07-27 01:23:00,28679.25,28683.5,28678.0,28678.75,340
2026-07-27 01:24:00,28679.0,28680.5,28675.75,28676.75,267
2026-07-27 01:25:00,28677.5,28678.25,28674.0,28677.25,326
2026-07-27 01:26:00,28677.25,28679.5,28672.0,28673.5,367
2026-07-27 01:27:00,28674.25,28678.75,28672.0,28677.25,298
2026-07-27 01:28:00,28678.0,28679.5,28673.75,28679.0,219
2026-07-27 01:29:00,28677.75,28679.75,28675.25,28679.25,128
2026-07-27 01:30:00,28679.75,28688.25,28674.5,28676.0,1184
2026-07-27 01:31:00,28676.5,28686.0,28673.75,28679.0,497
2026-07-27 01:32:00,28679.0,28687.75,28677.25,28684.5,431
