Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Datetime,,,,,
2026-04-24 09:30:00-04:00,335.8900146484375,338.7250061035156,335.8500061035156,338.7250061035156,1506691
2026-04-24 09:35:00-04:00,338.1499938964844,338.1650085449219,335.3900146484375,335.8900146484375,685154
2026-04-24 09:40:00-04:00,338.125,338.7300109863281,337.9700012207031,338.1300048828125,404209
2026-04-24 09:45:00-04:00,339.2300109863281,339.260009765625,337.42999267578125,338.20001220703125,315153
2026-04-24 09:50:00-04:00,339.05999755859375,339.55999755859375,338.8599853515625,339.2799987792969,272123
2026-04-24 09:55:00-04:00,338.8900146484375,339.5,338.6300048828125,339.0400085449219,221531
2026-04-24 10:00:00-04:00,339.1400146484375,339.2699890136719,338.3999938964844,338.8699951171875,202667
2026-04-24 10:05:00-04:00,339.1549987792969,339.4100036621094,338.6600036621094,339.1700134277344,193150
2026-04-24 10:10:00-04:00,338.989990234375,339.510009765625,338.90399169921875,339.1499938964844,261114
2026-04-24 10:15:00-04:00,338.510009765625,339.17999267578125,337.9849853515625,339.0,257350
2026-04-24 10:20:00-04:00,339.239990234375,339.4200134277344,338.5,338.5799865722656,207969
2026-04-24 10:25:00-04:00,338.19830322265625,339.239990234375,338.1400146484375,339.239990234375,175397
2026-04-24 10:30:00-04:00,337.8699951171875,338.5799865722656,337.739990234375,338.25,222350
2026-04-24 10:35:00-04:00,337.4100036621094,337.9200134277344,337.3599853515625,337.9100036621094,161413
2026-04-24 10:40:00-04:00,337.2250061035156,337.510009765625,337.0299987792969,337.37091064453125,208691
2026-04-24 10:45:00-04:00,337.64520263671875,337.64520263671875,337.05499267578125,337.2250061035156,318335
2026-04-24 10:50:00-04:00,337.3955078125,337.70989990234375,337.2900085449219,337.6700134277344,143869
2026-04-24 10:55:00-04:00,337.5,337.9849853515625,337.3949890136719,337.3999938964844,217353
2026-04-24 11:00:00-04:00,337.4100036621094,337.7001037597656,337.239990234375,337.510009765625,294014
2026-04-24 11:05:00-04:00,336.8699951171875,337.57000732421875,336.6700134277344,337.4200134277344,356613
2026-04-24 11:10:00-04:00,337.4472961425781,337.4472961425781,336.80999755859375,336.8900146484375,242317
2026-04-24 11:15:00-04:00,337.94000244140625,338.0350036621094,337.25,337.4700012207031,307260
2026-04-24 11:20:00-04:00,339.4100036621094,339.4700012207031,337.92999267578125,337.92999267578125,459754
2026-04-24 11:25:00-04:00,339.989990234375,340.4800109863281,339.4093017578125,339.4093017578125,444245
2026-04-24 11:30:00-04:00,340.2200012207031,340.4884948730469,340.0299987792969,340.04998779296875,282376
2026-04-24 11:35:00-04:00,340.1700134277344,340.5570068359375,339.70001220703125,340.20001220703125,222414
