Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Datetime,,,,,
2026-04-24 09:30:00-04:00,656.3800048828125,660.3200073242188,653.840087890625,660.3200073242188,759931
2026-04-24 09:35:00-04:00,660.5299072265625,660.5999755859375,655.8350219726562,656.260009765625,205939
2026-04-24 09:40:00-04:00,661.8099975585938,662.010009765625,660.2899780273438,660.4656982421875,229008
2026-04-24 09:45:00-04:00,665.0399780273438,665.4699096679688,661.9400024414062,661.9500122070312,269166
2026-04-24 09:50:00-04:00,663.594970703125,665.4000244140625,662.9500122070312,665.0700073242188,204720
2026-04-24 09:55:00-04:00,663.989990234375,665.1298828125,663.2999877929688,663.5700073242188,203019
2026-04-24 10:00:00-04:00,664.6199951171875,664.8800048828125,662.969970703125,663.9400024414062,159160
2026-04-24 10:05:00-04:00,668.2399291992188,668.5,664.5900268554688,664.5999755859375,304799
2026-04-24 10:10:00-04:00,667.8300170898438,669.2100219726562,667.7196044921875,668.1199951171875,210818
2026-04-24 10:15:00-04:00,667.6954956054688,668.419921875,666.0599975585938,667.8300170898438,96608
2026-04-24 10:20:00-04:00,666.6799926757812,668.7006225585938,666.2523193359375,667.7550048828125,92979
2026-04-24 10:25:00-04:00,665.0800170898438,666.6849975585938,664.8400268554688,666.5700073242188,105556
2026-04-24 10:30:00-04:00,664.8099975585938,665.39990234375,664.0,665.1599731445312,130011
2026-04-24 10:35:00-04:00,665.5,666.0599975585938,664.6599731445312,664.77001953125,86654
2026-04-24 10:40:00-04:00,666.280029296875,666.5150146484375,665.125,665.4949951171875,94096
2026-04-24 10:45:00-04:00,666.7349853515625,666.9199829101562,665.75,666.375,102188
2026-04-24 10:50:00-04:00,667.135009765625,667.27001953125,666.2999877929688,666.739990234375,66173
2026-04-24 10:55:00-04:00,667.3350219726562,667.9400024414062,666.8699951171875,667.0399780273438,55955
2026-04-24 11:00:00-04:00,667.8200073242188,668.0399169921875,667.0499877929688,667.4500122070312,79465
2026-04-24 11:05:00-04:00,666.6400146484375,667.989990234375,666.52001953125,667.989990234375,85103
2026-04-24 11:10:00-04:00,667.9600219726562,668.010009765625,666.3400268554688,666.6400146484375,86008
2026-04-24 11:15:00-04:00,668.5599975585938,669.1300048828125,667.969970703125,667.969970703125,134619
2026-04-24 11:20:00-04:00,670.6599731445312,671.72998046875,668.52001953125,668.625,196746
2026-04-24 11:25:00-04:00,672.4500122070312,672.75,670.60009765625,670.6500244140625,184529
2026-04-24 11:30:00-04:00,672.6599731445312,674.25,672.3809814453125,672.4550170898438,213206
2026-04-24 11:35:00-04:00,671.989990234375,673.2100219726562,671.9000244140625,672.52001953125,144720
2026-04-24 11:40:00-04:00,674.239990234375,674.469970703125,671.7999877929688,672.0800170898438,122070
2026-04-24 11:45:00-04:00,675.7050170898438,675.7999877929688,673.7000122070312,674.1199951171875,226768
2026-04-24 11:50:00-04:00,675.3400268554688,676.530029296875,675.0,675.7999267578125,168572
2026-04-24 11:55:00-04:00,675.5,676.0,675.0,675.2650146484375,109418
2026-04-24 12:00:00-04:00,676.3499755859375,676.3499755859375,675.010009765625,675.4400024414062,117474
2026-04-24 12:05:00-04:00,674.6400146484375,676.9299926757812,674.5349731445312,676.4201049804688,349400
2026-04-24 12:10:00-04:00,674.719970703125,675.77001953125,674.5700073242188,674.77001953125,77909
2026-04-24 12:15:00-04:00,674.2100219726562,674.8298950195312,673.989990234375,674.8298950195312,88336
2026-04-24 12:20:00-04:00,675.2000122070312,675.239990234375,674.2100219726562,674.2100219726562,74310
2026-04-24 12:25:00-04:00,675.27001953125,675.451416015625,674.64208984375,675.219970703125,89844
2026-04-24 12:30:00-04:00,676.1950073242188,676.64990234375,675.25,675.2899780273438,129330
2026-04-24 12:35:00-04:00,675.6849975585938,676.3800048828125,675.3300170898438,676.1400756835938,63965
2026-04-24 12:40:00-04:00,675.7550048828125,676.1699829101562,675.1699829101562,675.6849975585938,63418
2026-04-24 12:45:00-04:00,675.85498046875,676.0,675.1099853515625,675.7550048828125,63681
2026-04-24 12:50:00-04:00,677.47998046875,677.5399780273438,675.72998046875,675.97998046875,157263
2026-04-24 12:55:00-04:00,679.22998046875,679.7000122070312,677.4199829101562,677.47998046875,226938
2026-04-24 13:00:00-04:00,680.2750244140625,680.5700073242188,679.1199951171875,679.1849975585938,242900
2026-04-24 13:05:00-04:00,679.6900024414062,680.6699829101562,679.510009765625,680.2750244140625,146075
2026-04-24 13:10:00-04:00,680.030029296875,680.2899780273438,679.3699951171875,679.6182250976562,139630
2026-04-24 13:15:00-04:00,678.739990234375,680.0651245117188,678.3699951171875,680.0651245117188,130006
2026-04-24 13:20:00-04:00,678.2150268554688,679.1300048828125,677.52001953125,678.6901245117188,99798
2026-04-24 13:25:00-04:00,677.2100219726562,678.2650146484375,677.2100219726562,678.2650146484375,96583
2026-04-24 13:30:00-04:00,676.8699951171875,677.7098999023438,676.5,677.1400146484375,71716
2026-04-24 13:35:00-04:00,676.7249755859375,678.291015625,676.6199951171875,676.8214721679688,125786
2026-04-24 13:40:00-04:00,677.4000244140625,677.6799926757812,676.6749877929688,676.6749877929688,96206
2026-04-24 13:45:00-04:00,677.02001953125,677.4550170898438,676.4099731445312,677.4299926757812,125497
2026-04-24 13:50:00-04:00,677.6099853515625,678.3994750976562,676.9299926757812,677.0599975585938,107354
2026-04-24 13:55:00-04:00,677.1599731445312,677.9998779296875,677.0399780273438,677.4299926757812,78717
2026-04-24 14:00:00-04:00,676.4473266601562,677.4500122070312,676.1901245117188,677.0599975585938,68476
2026-04-24 14:05:00-04:00,675.8599853515625,676.4650268554688,675.1099853515625,676.4650268554688,87144
2026-04-24 14:10:00-04:00,675.4600219726562,676.0,675.0399780273438,675.81298828125,52569
2026-04-24 14:15:00-04:00,675.0883178710938,675.4600219726562,675.0499877929688,675.4000244140625,47981
2026-04-24 14:20:00-04:00,675.010009765625,675.1400146484375,674.6199951171875,675.1400146484375,67434
2026-04-24 14:25:00-04:00,674.9249877929688,675.4400024414062,674.1300048828125,674.969970703125,103265
2026-04-24 14:30:00-04:00,675.1199951171875,675.5,674.780029296875,674.9794921875,87294
2026-04-24 14:35:00-04:00,674.8599853515625,675.510009765625,674.8599853515625,675.0499877929688,53468
2026-04-24 14:40:00-04:00,674.8200073242188,675.2100219726562,674.2000122070312,674.9324951171875,58927
2026-04-24 14:45:00-04:00,675.5599975585938,675.6799926757812,674.530029296875,674.760009765625,71967
2026-04-24 14:50:00-04:00,675.4349975585938,675.780029296875,675.219970703125,675.5499877929688,68086
2026-04-24 14:55:00-04:00,676.1799926757812,676.1799926757812,675.4349975585938,675.4349975585938,93422
2026-04-24 15:00:00-04:00,675.97998046875,676.3800048828125,675.8001098632812,676.1900024414062,83454
2026-04-24 15:05:00-04:00,676.9349975585938,676.989990234375,675.8699951171875,675.9600219726562,82366
2026-04-24 15:10:00-04:00,677.8699951171875,677.9600219726562,676.9000244140625,676.9500122070312,123073
2026-04-24 15:15:00-04:00,678.1950073242188,678.4799194335938,677.8800048828125,677.9099731445312,126703
2026-04-24 15:20:00-04:00,677.5399780273438,678.1998901367188,677.2150268554688,678.1947021484375,119900
2026-04-24 15:25:00-04:00,677.380126953125,677.7999877929688,677.1500244140625,677.614990234375,128693
2026-04-24 15:30:00-04:00,676.5599975585938,677.4400024414062,676.35009765625,677.4349975585938,128163
2026-04-24 15:35:00-04:00,676.1900024414062,676.9494018554688,676.0,676.5599975585938,83606
2026-04-24 15:40:00-04:00,676.1300048828125,676.72998046875,675.7999877929688,676.2249755859375,96511
2026-04-24 15:45:00-04:00,676.2550048828125,676.7000122070312,675.780029296875,676.1300048828125,109830
2026-04-24 15:50:00-04:00,675.7150268554688,676.760009765625,675.010009765625,676.27001953125,234241
