Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,
2026-04-24 09:30:00-04:00,419.82000732421875,420.2099914550781,415.79998779296875,416.9849853515625,2059985
2026-04-24 09:35:00-04:00,419.6300048828125,420.45001220703125,419.20001220703125,419.82000732421875,455936
2026-04-24 09:40:00-04:00,419.7799987792969,420.4200134277344,419.489990234375,419.62030029296875,428257
2026-04-24 09:45:00-04:00,421.5714111328125,421.6199951171875,419.3800048828125,419.8349914550781,538648
2026-04-24 09:50:00-04:00,420.1099853515625,421.6199951171875,420.0199890136719,421.5299987792969,387225
2026-04-24 09:55:00-04:00,419.57000732421875,420.1799011230469,419.2300109863281,420.05999755859375,307745
2026-04-24 10:00:00-04:00,418.739990234375,419.69000244140625,418.260009765625,419.54998779296875,340140
2026-04-24 10:05:00-04:00,419.125,419.3999938964844,418.55999755859375,418.7850036621094,329154
2026-04-24 10:10:00-04:00,418.7200012207031,419.6000061035156,418.510009765625,419.125,317247
2026-04-24 10:15:00-04:00,418.3157958984375,419.0,417.5,418.7300109863281,327385
2026-04-24 10:20:00-04:00,418.2300109863281,418.8399963378906,417.9200134277344,418.29998779296875,233508
2026-04-24 10:25:00-04:00,417.64990234375,418.2300109863281,417.29998779296875,418.20001220703125,241213
2026-04-24 10:30:00-04:00,417.8699951171875,417.9800109863281,417.2200012207031,417.6499938964844,265030
2026-04-24 10:35:00-04:00,418.07000732421875,418.3500061035156,417.7850036621094,417.9100036621094,240053
2026-04-24 10:40:00-04:00,418.7900085449219,418.7900085449219,417.8500061035156,418.0799865722656,195244
2026-04-24 10:45:00-04:00,418.45001220703125,419.05999755859375,418.0899963378906,418.7699890136719,219624
2026-04-24 10:50:00-04:00,418.5150146484375,418.80999755859375,418.25,418.45001220703125,200254
2026-04-24 10:55:00-04:00,418.32000732421875,418.6700134277344,418.03009033203125,418.510009765625,181543
2026-04-24 11:00:00-04:00,419.06500244140625,419.159912109375,418.2699890136719,418.32000732421875,258087
2026-04-24 11:05:00-04:00,418.9599914550781,419.2799987792969,418.5400085449219,419.0,278590
2026-04-24 11:10:00-04:00,419.57501220703125,419.7099914550781,418.9200134277344,419.010009765625,183317
2026-04-24 11:15:00-04:00,419.45001220703125,419.7099914550781,419.20001220703125,419.6300048828125,145239
2026-04-24 11:20:00-04:00,419.8125,420.01708984375,419.3800048828125,419.44000244140625,228574
2026-04-24 11:25:00-04:00,419.8800048828125,419.89990234375,419.3599853515625,419.79998779296875,145759
2026-04-24 11:30:00-04:00,420.3349914550781,420.6199951171875,419.8900146484375,419.909912109375,342090
2026-04-24 11:35:00-04:00,420.6000061035156,420.7699890136719,420.25,420.3399963378906,172675
2026-04-24 11:40:00-04:00,421.45001220703125,421.57000732421875,420.54998779296875,420.6199951171875,223356
2026-04-24 11:45:00-04:00,420.9800109863281,421.94000244140625,420.7300109863281,421.4599914550781,341970
2026-04-24 11:50:00-04:00,419.95989990234375,421.1600036621094,419.8599853515625,420.94000244140625,251814
2026-04-24 11:55:00-04:00,419.6700134277344,420.19000244140625,419.54998779296875,419.9150085449219,190090
2026-04-24 12:00:00-04:00,418.75,419.6885986328125,418.6600036621094,419.6650085449219,456366
2026-04-24 12:05:00-04:00,418.5985107421875,418.96990966796875,418.2550048828125,418.7300109863281,321373
2026-04-24 12:10:00-04:00,418.93499755859375,419.3500061035156,418.5,418.5899963378906,241531
2026-04-24 12:15:00-04:00,418.7900085449219,419.3299865722656,418.75,418.8999938964844,183776
2026-04-24 12:20:00-04:00,418.6300048828125,418.95111083984375,418.4200134277344,418.7950134277344,202912
2026-04-24 12:25:00-04:00,418.7699890136719,418.9100036621094,418.55999755859375,418.6499938964844,133648
2026-04-24 12:30:00-04:00,419.3255920410156,419.3299865722656,418.75,418.760009765625,192701
2026-04-24 12:35:00-04:00,419.4999084472656,419.57000732421875,419.1600036621094,419.30999755859375,111070
2026-04-24 12:40:00-04:00,419.3900146484375,419.6099853515625,419.2200012207031,419.45001220703125,107315
2026-04-24 12:45:00-04:00,419.3999938964844,419.5799865722656,419.239990234375,419.42999267578125,255811
2026-04-24 12:50:00-04:00,419.4198913574219,419.7799987792969,419.30999755859375,419.3800048828125,120528
2026-04-24 12:55:00-04:00,419.7699890136719,419.7900085449219,419.4200134277344,419.4200134277344,75520
2026-04-24 13:00:00-04:00,419.5227966308594,419.95001220703125,419.4700927734375,419.760009765625,107048
2026-04-24 13:05:00-04:00,419.7300109863281,419.760009765625,419.30010986328125,419.5199890136719,574984
2026-04-24 13:10:00-04:00,419.80999755859375,419.89990234375,419.6199951171875,419.7300109863281,98499
2026-04-24 13:15:00-04:00,419.17999267578125,419.79998779296875,419.14080810546875,419.7699890136719,183883
2026-04-24 13:20:00-04:00,419.2049865722656,419.29998779296875,418.8900146484375,419.1400146484375,118890
2026-04-24 13:25:00-04:00,418.82000732421875,419.29998779296875,418.79998779296875,419.2049865722656,137398
2026-04-24 13:30:00-04:00,419.0899963378906,419.19000244140625,418.6499938964844,418.8349914550781,114915
2026-04-24 13:35:00-04:00,419.6600036621094,419.8599853515625,419.1199951171875,419.1199951171875,141150
2026-04-24 13:40:00-04:00,419.8900146484375,419.9200134277344,419.5216064453125,419.6549987792969,108511
2026-04-24 13:45:00-04:00,420.4100036621094,420.4800109863281,419.8500061035156,419.94000244140625,173906
2026-04-24 13:50:00-04:00,420.8399963378906,421.1499938964844,420.3900146484375,420.45001220703125,233607
2026-04-24 13:55:00-04:00,420.8349914550781,421.0199890136719,420.6575012207031,420.8299865722656,190059
2026-04-24 14:00:00-04:00,421.0350036621094,421.0899963378906,420.57000732421875,420.8349914550781,211542
2026-04-24 14:05:00-04:00,421.0950012207031,421.1499938964844,420.7699890136719,421.010009765625,128419
2026-04-24 14:10:00-04:00,421.6000061035156,421.6050109863281,421.05499267578125,421.05499267578125,142948
2026-04-24 14:15:00-04:00,421.489990234375,421.7799987792969,421.3900146484375,421.590087890625,202198
2026-04-24 14:20:00-04:00,422.0138854980469,422.07000732421875,421.2200012207031,421.5199890136719,192290
2026-04-24 14:25:00-04:00,422.0,422.05731201171875,421.6400146484375,422.0249938964844,157858
2026-04-24 14:30:00-04:00,422.3399963378906,422.3999938964844,421.8500061035156,422.0,183834
2026-04-24 14:35:00-04:00,422.31500244140625,422.69000244140625,422.25,422.3299865722656,331208
2026-04-24 14:40:00-04:00,422.3500061035156,422.3800048828125,422.060302734375,422.31890869140625,171095
2026-04-24 14:45:00-04:00,422.5400085449219,422.6700134277344,422.19000244140625,422.30999755859375,177565
2026-04-24 14:50:00-04:00,422.5400085449219,422.75,422.42999267578125,422.5299987792969,188409
2026-04-24 14:55:00-04:00,422.3999938964844,422.69000244140625,422.260009765625,422.55999755859375,174316
2026-04-24 15:00:00-04:00,423.0400085449219,423.1000061035156,422.385009765625,422.385009765625,277354
2026-04-24 15:05:00-04:00,423.110107421875,423.25,422.8710021972656,423.04998779296875,372104
2026-04-24 15:10:00-04:00,424.1199951171875,424.1600036621094,423.1300048828125,423.1300048828125,335597
2026-04-24 15:15:00-04:00,424.07000732421875,424.45001220703125,423.95001220703125,424.1099853515625,329363
2026-04-24 15:20:00-04:00,423.5799865722656,424.139892578125,423.5,424.07501220703125,285530
2026-04-24 15:25:00-04:00,423.6099853515625,423.7900085449219,423.4800109863281,423.55999755859375,235509
2026-04-24 15:30:00-04:00,423.5199890136719,423.6570129394531,423.1700134277344,423.6499938964844,258946
2026-04-24 15:35:00-04:00,423.7950134277344,423.82000732421875,423.35009765625,423.489990234375,190034
2026-04-24 15:40:00-04:00,424.1610107421875,424.2300109863281,423.7799987792969,423.7950134277344,253119
